name,price
利用Python进行数据分析 唐学韬 python基础教程/python数据分析/计,89.00
3本 用Python写网络爬虫+数据抓取技术与实战+Python网络爬虫实战 框架Scra,151.00
正版 精通Python设计模式 处理对象创建设计模式书籍 Python3爬虫数据分析 开发,50.18
人民邮电：“笨办法”学Python(第3版)python教程python核心编程基础教程从,49.98
正版 Python核心编程 第3版 python开发大全 python入门到精通pytho,80.19
精通Python自然语言处理,42.00
人民邮电：Python地理数据处理 书中的代码示例虽然是用Python编写的，但所涉及的相,108.00
正版 从零开始学Python程序设计吴惠茹python初学者指南网络爬虫数据采集基础计算,61.00
Python 金融大数据分析 python入门基础教程 金融分析处理与开发书籍 数学推断统,103.00
Python物理建模初学者指南,50.20
新店优惠 Python金融大数据分析 Yves Hilpisch 人民邮电出版社 数据分析,98.00
正版现货 面向ArcGIS的Python脚本编程 [美]Paul A. Zandberge,41.20
Python3.5从零开始学 刘宇宙编 计算机与互联网,46.60
正版 Python编程快速上手 让繁琐工作自动化 计算机与互联网程语言与程序设计,60.97
面向ArcGIS的Python脚本编程,44.60
"""笨办法""学Python 第3版 Python入门基础知识书籍 自学代码编写 编程指南",51.87
Python语言程序设计基础(第2版),32.80
Python高手之路 Julien Danjou 著 人民邮电出版社 作者开发OpenSt,44.59
OpenCV 3计算机视觉：Python语言实现（原书第2版）,35.00
Python机器学习 预测分析核心算法,63.48
现货正版零起点python足彩大数据与机器学习实盘分析+零起点Python机器学习快速入门,118.00
python高效开发实战 Python语言编程基础教程书籍 核心编程 Python Web,69.00
OpenCV 3计算机视觉:Python语言实现原书第2版 计算机与互联网程语言与程序设计,43.29
趣学Python编程 计算机书籍 程序设计,36.00
【全2册】零基础入门学习Python+Python绝技 运用Python成为顶*黑客Py,100.20
Python机器学习实践指南,58.70
人民邮电：用Python写网络爬虫,45.90
6g  Python新手使用Django架站的16堂课  Python入门教程书籍 Dja,83.07
Python基础教程(第2版·修订版)python编程入门Python程序设计教程pyth,81.00
流利的Python语言(影印版)(英文版),70.80
包邮 Python机器学习基础教程 计算机与互联网 编程语言与程序设计 机器学习 人工智,60.20
Python学习手册：第4版(涵盖Python2 6和3 X),92.80
现货正版 流畅的Python  语言编程教程书籍 python代码大全,122.30
Python树莓派编程 沃尔弗拉姆多纳特 树莓派python开发教程书 树莓派入门教程,39.80
Python机器学习经典实例/图灵程序设计丛书,40.71
包邮  3本 Python机器学习算法+深度学习、优化与识别+深入浅出深度学习,198.50
包邮 深入浅出深度学习：原理剖析与Python实践 人工智能 神经网络 机器学习,59.90
正版包邮 Python Web开发实战+小程序巧应用（第2版）+从Python开始学编程,199.00
包邮 Python数据处理+用Python写网络爬虫+Python网络数据采集 3本,147.00
实用机器学习+深入浅出深度学习+Python大战机器学习+Python机器学习及实践,198.80
包邮 深度学习+深入浅出深度学习:原理剖析与Python实践 机器学习算法,182.00
Python自然语言处理 python编程语言程序设计书籍 python自然语言处理入门指,65.80
Python基础教程 经典Python入门教程 刘浪 人民邮电出版社,33.80
实用机器学习+Python机器学习及实践：从零开始通往Kaggle竞赛之路,89.60
包邮 Python数据科学手册+像计算机科学家一样思考Python 2本,118.00
Python语言及其应用python语言程序设计Python程序设计教程Python书籍p,58.40
Python机器学习 学习实战 python基础教程指南 数据结构与算法分析 人工神经网络,62.40
包邮  零起点Python机器学习快速入门+ 面向机器智能的TensorFlow实践,96.00
Python大战机器学习 数据科学家的第*个小目标 python机器学习入门教程书籍,54.50
Python算法教程 python语言编程入门书籍 Python程序设计教材,51.00
从Python开始学编程 Vamei 9787121301995,27.93
全4册 零起点python足彩大数据与机器学习实盘分析+零起点Python机器学习快速入门,281.00
Python机器学习经典实例,47.20
Python编程快速上手让繁琐工作自动化+Java编程思想（第4版）2册,145.70
Python Qt GUI快速编程——PyQt编程指南+Python数据抓取技术与实战,94.70
包邮 零起点Python大数据与量化交易+用Python写网络爬虫 2本,102.00
包邮 跟老齐学Python：Django实战+跟老齐学Python：轻松入门 2本,104.00
包邮Python高效开发实战+Flask Web开发:基于Python的Web应用开发实战,112.00
区域包邮Python高手之路+Python自动化运维   Python编程入门书籍  2本,89.60
包邮 Julia数据科学应用+Python数据科学入门  2本  Julia应用技巧机器,118.00
现货包邮 python语言网络数据采集+Python网络编程攻略+Python绝技共3本,137.00
包邮 Python科学计算基础教程+Python数据科学指南  2本,97.00
包邮  零起点Python机器学习快速入门+ 面向机器智能的TensorFlow实践,96.00
包邮 深度学习、优化与识别+深入浅出深度学习：原理剖析与Python实践 2本,155.00
包邮 Python与机器学习实战：决策树、集成学习、支持向量机与神经网络算法详解及编程实,50.90
Python基础教程 第3版 编程语言 计算机网络 程序设计 软件开发 人民邮电 正式,74.70
Python网络爬虫实战/Python语言编程教程书籍/Python网络爬虫入门到精通/数,45.40
Python新手使用Django架站的16堂课,99.00
树莓派就这么玩 配视频教程 树莓派实战指南 树莓派Python编程指南 编程教程 程序设计,42.00
Python高性能编程,56.70
[2本套]Python网络数据采集+用Python写网络爬虫 核心编程基础教程网络爬虫入门,107.00
Python高性能编程,54.50
正版 流畅的Python 计算机与互联网程语言与程序设计 新书,126.49
算法设计与分析(Python),33.20
Python高性能编程 机器学习Web应用,50.00
3本 量化投资-以Python为工具+零起点Python大数据与量化交易+机器学习快速入门,198.00
正版包邮 Python核心编程第3版中级Python开发 Python基础教程学习手册,66.50
3本 Python高级编程+Python基础教程第2版+Python核心编程  入门到精通,199.00
量化投资：以Python为工具,77.20
Python机器学习-预测分析核心算法,58.70
Python机器学习 学习实战 python基础教程指南 数据结构与算法分析 人工神经网络,62.40
Python数据科学指南 (印度)萨伯拉曼尼安|译者:方延风//刘丹 正版书籍,64.60
Python 3面向对象编程-第2版-(影印版),74.80
从零开始学Python程序设计,63.20
包邮PytPython程序设计教程+从Python开始学编程 Vamei python编程,87.30
包邮 Python高性能编程 Python基础教程书籍 Python编程从入门到实践,59.00
包邮深度学习机器学习算法书籍  实用机器学习+深入浅出深度学习+Python大战机器,199.50
正版现货 Python程序设计第3版 Python3 爬虫Python核心编程基础教程,53.00
Python网络编程攻略 程序设计教程 计算机书籍,36.00
Web接口开发与自动化测试 基于Python语言+全栈性能测试修炼宝典:JMeter实战,103.60
包邮达人迷 Raspberry Pi趣味编程13例 python 编程入门 树莓派,66.60
Python新手使用Django架站的16堂课,66.75
Python核心编程（第3版）+利用Python进行数据分析+Python语言及其应用,197.50
Flask Web开发 基于Python的Web应用开发实战 Python3Web爬虫数据,43.60
包邮基于ArcGIS的Python编程秘笈第2版+面向ArcGIS的Python脚本编程,89.00
包邮 Python 3.5从零开始学  Python基础教程 Python 入门书 网络,44.50
教孩子学编程+趣学Python+父与子的编程之旅 全3册 教孩子编程的图书 python,130.90
包邮  零起点python足彩大数据与机器学习实盘分析 Python编程语言教程书籍,74.30
zv程序员入门 全9册 java+C语言+Python+C#+C++从入门到精通 编程思想,625.00
包邮 Python程序设计入门到实战 Python语言的基础知识 程序设计环境的安装与设,53.30
包邮 精通Python爬虫框架Scrapy Scrapy Scrapy入门 数据抓取 软,45.80
Python机器学习实践指南,50.00
程序设计导论(Python语言实践)/计算机科学丛书 (美)罗伯特·塞奇威克//凯文·韦恩,64.60
数据科学导论：Python语言实现,38.60
包邮 Python数据科学实践指南 基础数据类型 定义函数 关键字参数和默认参数 字符串,42.00
Python Cookbook(第3版)中文版 比斯利，琼斯 著 人民邮电出版社 初中级P,98.28
OpenCV 3计算机视觉：Python语言实现（原书2版）,38.60
教孩子学编程 Python语言版,46.00
21天学通Python(附光盘)/21天学编程系列 编者:刘凌霞//郝宁波//吴海涛 正版,48.80
Python机器学习,60.90
Python金融衍生品大数据分析-建模、模拟、校准与对冲 python大数据分析技术教程书,96.00
正版现货  Keras快速上手：基于Python的深度学习实战,61.60
Python大战机器学习 数据科学家的第*个小目标 python机器学习入门教程书籍,54.50
Python+Spark 2.0+Hadoop机器学习与大数据实战+生态系统操作与实战指南,168.00
区域包邮 21天学通Python+零基础学Minecraft编程（图文版） 2本,104.00
包邮Python物理建模初学者指南+Python物理学高效计算+物理建模初学者指南,192.80
包邮 漏洞战争：软件漏洞分析精要+Python黑帽子:黑客与渗透测试编程之道 2本,129.00
包邮白帽子讲Web扫描+Web安全深度剖析+Python绝技+漏洞战争+软件保护及分析技术,292.60
包邮 实用机器学习+深入浅出深度学习 原理剖析与Python实践,116.00
现货包邮Python大战机器学习：数据科学家的第一个小目标+TensorFlow实战 2本,112.00
包邮 数据天才：数据科学家修炼之道+Python大战机器学习:数据科学家的第一个小目标,117.00
包邮  深入浅出深度学习 原理剖析与Python实践+Python大战机器学习2本书,116.00
3本 量化投资 以Python为工具+零起点Python大数据与量化交易+零起点Pytho,233.00
父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书 python编程入门教程,46.00
面向ArcGIS的Python脚本编程 (美)赞德伯根|译者:李明巨//刘昱君//陶旸//,41.40
Python 金融大数据分析 希尔皮斯科著 姚军译 人民邮电出版社 金融应用开发领域从业人,90.09
Python新手使用Django架站的16堂课 何敏煌 计算,70.30
包邮 从零开始学Python网络爬虫+Python网络数据采集+用Python写网络,121.80
正版 零起点Python大数据与量化交易 计算机与互联网程语言与程序设计 电子工业出版社,87.49
正版现货  Python计算机视觉编程,53.10
包邮 从Python开始学编程+Python高效开发实战  2本,105.00
包邮  深度学习原理与TensorFlow实践+Python机器学习及实践2本书,100.00
包邮 Python数据分析与数据化运营 Python基础教程 Python编程语言教程书,77.60
